
"Banco de México"

"Balanza de pagos"
"Ingresos por Remesas"

"Fecha de consulta: 14/05/2022 10:58:21"

""

"Título","Remesas Familiares, Total","Remesas Familiares, Money Orders","Remesas Familiares, Cheques Personales","Remesas Familiares, Transferencias Electrónicas","Remesas Familiares, Efectivo y Especie","Remesas Familiares, Total","Remesas Familiares, Money Orders","Remesas Familiares, Cheques Personales","Remesas Familiares, Transferencias Electrónicas","Remesas Familiares, Efectivo y Especie","Remesas Familiares, Promedio Total","Remesas Familiares, Promedio Money Orders","Remesas Familiares, Promedio Cheques Personales","Remesas Familiares, Promedio Transferencias Electrónicas","Remesas Familiares, Promedio Efectivo y Especie"
01/06/2007,2300.5755,75.5279,0.0000,2193.1998,31.8478,6597.3200,134.9060,0.0000,6393.2670,69.1470,349.0000,560.0000,0.0000,343.0000,461.0000
01/07/2007,2369.4892,73.9407,0.0000,2256.4800,39.0686,6695.0490,133.4890,0.0000,6481.0680,80.4920,354.0000,554.0000,0.0000,348.0000,485.0000
01/08/2007,2412.1251,63.2027,0.0000,2318.1814,30.7410,6690.3260,120.4530,0.0000,6508.8060,61.0670,361.0000,525.0000,0.0000,356.0000,503.0000
01/09/2007,2186.1334,46.3387,0.0000,2113.4044,26.3902,6214.2620,86.0850,0.0000,6073.6060,54.5710,352.0000,538.0000,0.0000,348.0000,484.0000
01/10/2007,2367.6428,55.2256,0.0000,2279.8811,32.5361,6943.9800,107.6230,0.0000,6777.8840,58.4730,341.0000,513.0000,0.0000,336.0000,556.0000
01/11/2007,1958.5217,50.9888,0.0000,1877.2437,30.2893,5745.1200,90.0510,0.0000,5600.0960,54.9730,341.0000,566.0000,0.0000,335.0000,551.0000
01/12/2007,1969.7657,67.5997,0.0000,1848.0167,54.1493,6103.7300,130.4990,0.0000,5859.7810,113.4500,323.0000,518.0000,0.0000,315.0000,477.0000
01/01/2008,1781.6996,72.4261,0.0000,1665.5578,43.7157,5286.9710,155.2010,0.0000,5068.1340,63.6360,337.0000,467.0000,0.0000,329.0000,687.0000
01/02/2008,1859.7116,47.1976,0.0000,1787.7777,24.7363,5454.3770,100.9920,0.0000,5305.7930,47.5920,341.0000,467.0000,0.0000,337.0000,520.0000
01/03/2008,2116.3465,45.8427,0.0000,2039.5211,30.9826,6116.2570,99.1940,0.0000,5953.7300,63.3330,346.0000,462.0000,0.0000,343.0000,489.0000
01/04/2008,2184.6854,47.2757,0.0000,2108.4976,28.9121,6166.3150,98.4670,0.0000,6017.0680,50.7800,354.0000,480.0000,0.0000,350.0000,569.0000
01/05/2008,2371.6245,52.0587,0.0000,2286.4120,33.1538,7089.6650,164.1080,0.0000,6866.3760,59.1810,335.0000,317.0000,0.0000,333.0000,560.0000
01/06/2008,2264.5868,51.3002,0.0000,2173.7047,39.5820,6468.5600,107.1140,0.0000,6287.5500,73.8960,350.0000,479.0000,0.0000,346.0000,536.0000
01/07/2008,2183.1569,55.4198,0.0000,2081.3993,46.3379,6173.8570,115.3660,0.0000,5978.0510,80.4400,354.0000,480.0000,0.0000,348.0000,576.0000
01/08/2008,2097.5650,48.4836,0.0000,2014.1182,34.9632,6107.1460,111.6540,0.0000,5929.6030,65.8890,343.0000,434.0000,0.0000,340.0000,531.0000
01/09/2008,2113.8022,44.7614,0.0000,2039.6759,29.3649,6146.6480,108.7570,0.0000,5983.9720,53.9190,344.0000,412.0000,0.0000,341.0000,545.0000
01/10/2008,2637.7129,49.3874,0.0000,2558.7558,29.5696,6677.6650,99.2390,0.0000,6520.9140,57.5120,395.0000,498.0000,0.0000,392.0000,514.0000
01/11/2008,1752.1841,35.1360,0.0000,1685.6009,31.4472,5259.6350,81.9760,0.0000,5113.5890,64.0700,333.0000,429.0000,0.0000,330.0000,491.0000
01/12/2008,1781.9097,49.3545,0.0000,1672.6711,59.8842,5680.5810,111.2700,0.0000,5453.2350,116.0760,314.0000,444.0000,0.0000,307.0000,516.0000
01/01/2009,1572.9751,38.5747,0.0000,1490.0146,44.3859,4801.1340,90.7990,0.0000,4651.6250,58.7100,328.0000,425.0000,0.0000,320.0000,756.0000
01/02/2009,1810.7913,32.6506,0.0000,1754.5067,23.6341,5196.5410,68.6780,0.0000,5081.0020,46.8610,348.0000,475.0000,0.0000,345.0000,504.0000
01/03/2009,2115.1062,36.2006,0.0000,2052.5757,26.3299,6046.2300,77.1300,0.0000,5907.2340,61.8660,350.0000,469.0000,0.0000,347.0000,426.0000
01/04/2009,1794.7984,34.8346,0.0000,1725.4500,34.5139,5537.1790,75.0020,0.0000,5383.0600,79.1170,324.0000,464.0000,0.0000,321.0000,436.0000
01/05/2009,1905.4983,33.5561,0.0000,1855.7207,16.2214,6288.8610,82.1920,0.0000,6167.8250,38.8440,303.0000,408.0000,0.0000,301.0000,418.0000
01/06/2009,1934.0212,36.0538,0.0000,1864.6333,33.3341,6021.4330,86.2660,0.0000,5860.9720,74.1950,321.0000,418.0000,0.0000,318.0000,449.0000
01/07/2009,1850.2274,32.5176,0.0000,1776.5247,41.1851,5726.8320,68.2140,0.0000,5549.5570,109.0610,323.0000,477.0000,0.0000,320.0000,378.0000
01/08/2009,1799.4038,28.1276,0.0000,1736.7530,34.5232,5784.9690,64.8850,0.0000,5625.6300,94.4540,311.0000,433.0000,0.0000,309.0000,366.0000
01/09/2009,1747.2127,25.2040,0.0000,1706.0414,15.9674,5569.5230,56.2490,0.0000,5469.4550,43.8190,314.0000,448.0000,0.0000,312.0000,364.0000
01/10/2009,1695.9575,23.9698,0.0000,1650.0506,21.9371,5661.1490,55.5890,0.0000,5548.8780,56.6820,300.0000,431.0000,0.0000,297.0000,387.0000
01/11/2009,1510.8202,25.6083,0.0000,1454.0006,31.2113,5071.6480,57.3990,0.0000,4930.4830,83.7660,298.0000,446.0000,0.0000,295.0000,373.0000
01/12/2009,1569.5206,38.9248,0.0000,1481.2129,49.3829,5404.1020,84.0240,0.0000,5205.6530,114.4250,290.0000,463.0000,0.0000,285.0000,432.0000
01/01/2010,1323.8241,33.1635,0.0000,1263.5379,27.1227,4484.8750,74.1050,0.0000,4350.2010,60.5690,295.0000,448.0000,0.0000,290.0000,448.0000
01/02/2010,1553.4585,27.6889,0.0000,1505.9632,19.8064,4895.0520,59.5820,0.0000,4788.4970,46.9730,317.0000,465.0000,0.0000,314.0000,422.0000
01/03/2010,1954.8462,36.0574,0.0000,1901.4318,17.3571,6023.2770,74.3570,0.0000,5900.0420,48.8780,325.0000,485.0000,0.0000,322.0000,355.0000
01/04/2010,1794.7704,33.3951,0.0000,1740.8687,20.5066,5525.5290,67.6430,0.0000,5396.1070,61.7790,325.0000,494.0000,0.0000,323.0000,332.0000
01/05/2010,2146.2064,35.8925,0.0000,2090.4631,19.8508,6753.2290,76.5710,0.0000,6619.9620,56.6960,318.0000,469.0000,0.0000,316.0000,350.0000
01/06/2010,1894.8869,34.5168,0.0000,1834.6772,25.6929,5896.0490,71.1420,0.0000,5751.8190,73.0880,321.0000,485.0000,0.0000,319.0000,352.0000
01/07/2010,1874.4402,36.4348,0.0000,1803.5067,34.4987,5727.3970,74.1330,0.0000,5577.6600,75.6040,327.0000,491.0000,0.0000,323.0000,456.0000
01/08/2010,1957.7357,32.6157,0.0000,1892.9349,32.1850,6013.1920,68.0350,0.0000,5879.2710,65.8860,326.0000,479.0000,0.0000,322.0000,488.0000
01/09/2010,1718.9603,25.5024,0.0000,1675.7194,17.7385,5507.2890,55.1350,0.0000,5409.4230,42.7310,312.0000,463.0000,0.0000,310.0000,415.0000
01/10/2010,1731.0322,26.0331,0.0000,1684.2798,20.7193,5720.2320,55.8800,0.0000,5616.4870,47.8650,303.0000,466.0000,0.0000,300.0000,433.0000
01/11/2010,1631.8941,28.7074,0.0000,1575.4207,27.7659,5309.3570,59.2660,0.0000,5187.8930,62.1980,307.0000,484.0000,0.0000,304.0000,446.0000
01/12/2010,1721.8270,39.7354,0.0000,1614.4743,67.6173,5680.0790,80.2740,0.0000,5452.6230,147.1820,303.0000,495.0000,0.0000,296.0000,459.0000
01/01/2011,1403.1694,27.9006,0.0000,1349.0031,26.2657,4715.2990,59.9660,0.0000,4597.7020,57.6310,298.0000,465.0000,0.0000,293.0000,456.0000
01/02/2011,1651.0566,12.6690,0.0000,1619.1232,19.2644,5030.4060,26.4330,0.0000,4958.2740,45.6990,328.0000,479.0000,0.0000,327.0000,422.0000
01/03/2011,2055.9125,16.8307,0.0000,2014.0167,25.0652,5981.6190,33.2740,0.0000,5897.4060,50.9390,344.0000,506.0000,0.0000,342.0000,492.0000
01/04/2011,1880.8948,13.2834,0.0000,1836.9766,30.6347,5673.6930,25.6190,0.0000,5574.7640,73.3100,332.0000,518.0000,0.0000,330.0000,418.0000
01/05/2011,2168.5078,13.9628,0.0000,2129.6873,24.8577,6831.0900,30.7370,0.0000,6738.6340,61.7190,317.0000,454.0000,0.0000,316.0000,403.0000
01/06/2011,2022.3112,18.1144,0.0000,1978.8866,25.3102,6024.7420,36.8310,0.0000,5920.6030,67.3080,336.0000,492.0000,0.0000,334.0000,376.0000
01/07/2011,1906.7078,16.7050,0.0000,1850.0505,39.9523,5834.2540,34.5600,0.0000,5704.1280,95.5660,327.0000,483.0000,0.0000,324.0000,418.0000
01/08/2011,2143.8956,17.5162,0.0000,2098.1450,28.2344,6303.9810,34.4920,0.0000,6195.6830,73.8060,340.0000,508.0000,0.0000,339.0000,383.0000
01/09/2011,2085.9703,17.6150,0.0000,2044.0070,24.3483,5986.8680,35.6400,0.0000,5903.4020,47.8260,348.0000,494.0000,0.0000,346.0000,509.0000
01/10/2011,1912.6401,15.3008,0.0000,1873.4599,23.8794,6009.3630,32.6320,0.0000,5925.0570,51.6740,318.0000,469.0000,0.0000,316.0000,462.0000
01/11/2011,1785.8739,16.2920,0.0000,1734.3975,35.1844,5487.8890,34.2270,0.0000,5365.4550,88.2070,325.0000,476.0000,0.0000,323.0000,399.0000
01/12/2011,1786.0316,20.6173,0.0000,1701.1230,64.2912,5981.7140,42.8620,0.0000,5772.0290,166.8230,299.0000,481.0000,0.0000,295.0000,385.0000
01/01/2012,1506.3264,15.7940,0.0000,1458.0376,32.4948,5106.0170,33.6750,0.0000,5008.9040,63.4380,295.0000,469.0000,0.0000,291.0000,512.0000
01/02/2012,1788.2346,15.2874,0.0000,1754.4105,18.5366,5582.2390,32.1850,0.0000,5505.0420,45.0120,320.0000,475.0000,0.0000,319.0000,412.0000
01/03/2012,2091.6655,17.5661,0.0000,2041.5265,32.5730,6232.4630,34.5070,0.0000,6110.5850,87.3710,336.0000,509.0000,0.0000,334.0000,373.0000
01/04/2012,2031.5033,16.7704,0.0000,1985.1133,29.6197,6101.5710,31.7950,0.0000,6002.9050,66.8710,333.0000,527.0000,0.0000,331.0000,443.0000
01/05/2012,2342.5053,20.2651,0.0000,2291.6505,30.5898,7102.4420,40.7290,0.0000,6999.0430,62.6700,330.0000,498.0000,0.0000,327.0000,488.0000
01/06/2012,2096.1395,16.2264,0.0000,2045.2822,34.6310,6301.7320,32.2420,0.0000,6191.0700,78.4200,333.0000,503.0000,0.0000,330.0000,442.0000
01/07/2012,1862.7014,17.2881,0.0000,1803.8249,41.5883,5923.7540,35.0860,0.0000,5798.3500,90.3180,314.0000,493.0000,0.0000,311.0000,460.0000
01/08/2012,1889.6558,15.8767,0.0000,1845.1365,28.6426,6218.5450,32.8990,0.0000,6115.5140,70.1320,304.0000,483.0000,0.0000,302.0000,408.0000
01/09/2012,1661.5842,11.7498,0.0000,1628.2168,21.6176,5619.9070,25.3680,0.0000,5543.5510,50.9880,296.0000,463.0000,0.0000,294.0000,424.0000
01/10/2012,1771.3108,15.2513,0.0000,1734.1281,21.9315,5927.3400,31.7810,0.0000,5846.7150,48.8440,299.0000,480.0000,0.0000,297.0000,449.0000
01/11/2012,1692.2529,13.9469,0.0000,1648.0977,30.2083,5637.5880,27.2200,0.0000,5539.6170,70.7510,300.0000,512.0000,0.0000,298.0000,427.0000
01/12/2012,1704.4423,18.8082,0.0000,1622.1649,63.4692,5857.7400,35.8290,0.0000,5689.2490,132.6620,291.0000,525.0000,0.0000,285.0000,478.0000
01/01/2013,1530.9493,16.2644,0.0000,1489.0712,25.6137,5367.8520,32.0460,0.0000,5276.0160,59.7900,285.0000,508.0000,0.0000,282.0000,428.0000
01/02/2013,1653.7933,16.1508,0.0000,1618.5075,19.1350,5680.8380,31.0010,0.0000,5602.2200,47.6170,291.0000,521.0000,0.0000,289.0000,402.0000
01/03/2013,1855.5856,14.2160,0.0000,1818.9042,22.4655,6213.2530,28.2000,0.0000,6115.0270,70.0260,299.0000,504.0000,0.0000,297.0000,321.0000
01/04/2013,1990.6289,15.5498,0.0000,1953.4477,21.6314,6666.8710,30.4470,0.0000,6583.1900,53.2340,299.0000,511.0000,0.0000,297.0000,406.0000
01/05/2013,2105.1707,16.3726,0.0000,2058.4772,30.3209,7393.3230,32.3140,0.0000,7290.7150,70.2940,285.0000,507.0000,0.0000,282.0000,431.0000
01/06/2013,2001.2296,12.9922,0.0000,1957.9394,30.2981,6647.7920,24.4170,0.0000,6542.0340,81.3410,301.0000,532.0000,0.0000,299.0000,372.0000
01/07/2013,1890.2772,13.4420,0.0000,1843.3320,33.5032,6471.9320,25.4140,0.0000,6364.0370,82.4810,292.0000,529.0000,0.0000,290.0000,406.0000
01/08/2013,1953.6304,14.4167,0.0000,1910.9813,28.2324,6620.7900,27.2480,0.0000,6532.1210,61.4210,295.0000,529.0000,0.0000,293.0000,460.0000
01/09/2013,1828.3274,12.4998,0.0000,1794.2175,21.6102,6421.7270,24.1700,0.0000,6352.5560,45.0010,285.0000,517.0000,0.0000,282.0000,480.0000
01/10/2013,1911.9983,15.5041,0.0000,1870.4903,26.0040,6709.2080,31.3050,0.0000,6622.9280,54.9750,285.0000,495.0000,0.0000,282.0000,473.0000
01/11/2013,1731.6637,28.7915,0.0000,1678.5452,24.3271,6008.9470,55.8200,0.0000,5885.1510,67.9760,288.0000,516.0000,0.0000,285.0000,358.0000
01/12/2013,1849.4966,42.0822,0.0000,1755.5409,51.8735,6549.8190,79.4460,0.0000,6331.7840,138.5890,282.0000,530.0000,0.0000,277.0000,374.0000
01/01/2014,1642.2232,42.3188,0.0000,1564.8777,35.0267,5648.9050,81.8130,0.0000,5491.9310,75.1610,291.0000,517.0000,0.0000,285.0000,466.0000
01/02/2014,1719.2445,25.3299,0.0000,1667.7651,26.1496,5844.1100,49.1680,0.0000,5726.3940,68.5480,294.0000,515.0000,0.0000,291.0000,381.0000
01/03/2014,2098.2592,22.0334,0.0000,2045.6414,30.5844,6945.6100,41.6940,0.0000,6827.7640,76.1520,302.0000,528.0000,0.0000,300.0000,402.0000
01/04/2014,1976.3673,25.0028,0.0000,1922.6576,28.7069,6617.2340,48.3550,0.0000,6496.6520,72.2270,299.0000,517.0000,0.0000,296.0000,397.0000
01/05/2014,2146.9543,24.7731,0.0000,2089.8090,32.3722,7570.9870,51.1610,0.0000,7440.6340,79.1920,284.0000,484.0000,0.0000,281.0000,409.0000
01/06/2014,2043.4553,23.2124,0.0000,1979.3332,40.9096,6853.6210,46.0150,0.0000,6700.6590,106.9470,298.0000,504.0000,0.0000,295.0000,383.0000
01/07/2014,1998.1848,16.6134,0.0000,1936.1568,45.4146,6795.6400,33.0960,0.0000,6641.4260,121.1180,294.0000,502.0000,0.0000,292.0000,375.0000
01/08/2014,2004.3310,15.9162,0.0000,1954.2922,34.1226,6841.8300,33.6620,0.0000,6714.8960,93.2720,293.0000,473.0000,0.0000,291.0000,366.0000
01/09/2014,1965.0674,16.7834,0.0000,1914.4609,33.8231,6757.2350,34.6400,0.0000,6652.4320,70.1630,291.0000,485.0000,0.0000,288.0000,482.0000
01/10/2014,2042.1377,17.4721,0.0000,1986.7175,37.9481,7041.9680,34.1970,0.0000,6923.2740,84.4970,290.0000,511.0000,0.0000,287.0000,449.0000
01/11/2014,1776.0464,16.1308,0.0000,1725.9665,33.9491,6209.4860,31.3350,0.0000,6091.3360,86.8150,286.0000,515.0000,0.0000,283.0000,391.0000
01/12/2014,2235.0127,21.8847,0.0000,2126.5215,86.6065,7402.1970,40.2520,0.0000,7163.0190,198.9260,302.0000,544.0000,0.0000,297.0000,435.0000
01/01/2015,1626.8265,20.4238,0.0000,1566.0750,40.3276,5827.5620,39.8680,0.0000,5707.7070,79.9870,279.0000,512.0000,0.0000,274.0000,504.0000
01/02/2015,1842.5174,14.3237,0.0000,1792.2210,35.9728,6169.4880,27.4790,0.0000,6061.0760,80.9330,299.0000,521.0000,0.0000,296.0000,444.0000
01/03/2015,2254.2732,14.5760,0.0000,2203.8448,35.8524,7253.3840,27.6760,0.0000,7131.0530,94.6550,311.0000,527.0000,0.0000,309.0000,379.0000
01/04/2015,2006.1882,13.4469,0.0000,1951.8278,40.9135,6742.3820,25.5470,0.0000,6632.9520,83.8830,298.0000,526.0000,0.0000,294.0000,488.0000
01/05/2015,2191.0587,11.9423,0.0000,2138.3772,40.7392,7808.8940,24.0310,0.0000,7690.2290,94.6340,281.0000,497.0000,0.0000,278.0000,430.0000
01/06/2015,2156.0087,12.4983,0.0000,2104.1360,39.3745,7246.0500,23.8810,0.0000,7105.9140,116.2550,298.0000,523.0000,0.0000,296.0000,339.0000
01/07/2015,2234.8851,13.4135,0.0000,2178.7544,42.7171,7357.7800,24.4780,0.0000,7203.9620,129.3400,304.0000,548.0000,0.0000,302.0000,330.0000
01/08/2015,2253.1487,10.9212,0.0000,2216.0932,26.1343,7555.8500,19.9980,0.0000,7450.6450,85.2070,298.0000,546.0000,0.0000,297.0000,307.0000
01/09/2015,2055.1324,10.2164,0.0000,2017.4761,27.4399,7124.3850,18.7530,0.0000,7017.2120,88.4200,288.0000,545.0000,0.0000,288.0000,310.0000
01/10/2015,2068.8161,9.9857,0.0000,2032.6247,26.2057,7358.5460,18.6900,0.0000,7254.1540,85.7020,281.0000,534.0000,0.0000,280.0000,306.0000
01/11/2015,1895.1813,11.1448,0.0000,1846.5186,37.5179,6711.0390,20.4240,0.0000,6578.3790,112.2360,282.0000,546.0000,0.0000,281.0000,334.0000
01/12/2015,2200.7363,19.2826,0.0000,2097.5769,83.8767,7563.3980,32.6140,0.0000,7312.8350,217.9490,291.0000,591.0000,0.0000,287.0000,385.0000
01/01/2016,1932.4979,15.7037,0.0000,1876.1925,40.6017,6464.3860,26.6040,0.0000,6355.4400,82.3420,299.0000,590.0000,0.0000,295.0000,493.0000
01/02/2016,2082.2151,13.0655,0.0000,2046.6279,22.5216,7167.1880,23.3860,0.0000,7080.8790,62.9230,291.0000,559.0000,0.0000,289.0000,358.0000
01/03/2016,2191.1363,14.2641,0.0000,2145.2424,31.6298,7522.4170,25.1490,0.0000,7416.0810,81.1870,291.0000,567.0000,0.0000,289.0000,390.0000
01/04/2016,2171.3015,12.9505,0.0000,2127.4824,30.8686,7389.9830,22.3570,0.0000,7290.9350,76.6910,294.0000,579.0000,0.0000,292.0000,403.0000
01/05/2016,2478.2101,14.9538,0.0000,2428.0366,35.2197,8642.0810,25.8430,0.0000,8524.3650,91.8730,287.0000,579.0000,0.0000,285.0000,383.0000
01/06/2016,2312.3136,13.1145,0.0000,2257.5838,41.6153,7684.9200,22.4080,0.0000,7550.8210,111.6910,301.0000,585.0000,0.0000,299.0000,373.0000
01/07/2016,2248.6248,13.2187,0.0000,2181.8934,53.5127,7648.9790,22.7630,0.0000,7484.3330,141.8830,294.0000,581.0000,0.0000,292.0000,377.0000
01/08/2016,2269.2888,12.6945,0.0000,2231.1350,25.4593,7784.8120,22.9990,0.0000,7688.2180,73.5960,292.0000,552.0000,0.0000,290.0000,346.0000
01/09/2016,2374.0707,11.8977,0.0000,2339.4491,22.7239,7797.7440,20.8710,0.0000,7705.6530,71.2200,304.0000,570.0000,0.0000,304.0000,319.0000
01/10/2016,2220.1971,10.3244,0.0000,2179.8325,30.0402,7930.1650,20.3330,0.0000,7818.8780,90.9530,280.0000,508.0000,0.0000,279.0000,330.0000
01/11/2016,2370.9655,12.1515,0.0000,2318.5210,40.2930,7439.1470,20.8640,0.0000,7300.3930,117.8900,319.0000,582.0000,0.0000,318.0000,342.0000
01/12/2016,2342.4602,14.8957,0.0000,2246.3909,81.1736,8084.9990,25.3420,0.0000,7844.7770,214.8800,290.0000,588.0000,0.0000,286.0000,378.0000
01/01/2017,2147.8962,18.9195,0.0000,2081.6440,47.3327,7242.8780,26.8590,0.0000,7109.4070,106.6120,297.0000,704.0000,0.0000,293.0000,444.0000
01/02/2017,2141.9286,13.8579,0.0000,2096.9305,31.1403,7060.1590,20.6790,0.0000,6953.5610,85.9190,303.0000,670.0000,0.0000,302.0000,362.0000
01/03/2017,2618.4356,12.5126,0.0000,2567.9215,38.0015,8276.6190,19.0420,0.0000,8159.4710,98.1060,316.0000,657.0000,0.0000,315.0000,387.0000
01/04/2017,2404.4485,10.5903,0.0000,2354.0982,39.7599,7816.3380,17.6850,0.0000,7705.5060,93.1470,308.0000,599.0000,0.0000,306.0000,427.0000
01/05/2017,2694.8252,16.2542,0.0000,2640.2468,38.3243,8993.0440,19.8660,0.0000,8870.3660,102.8120,300.0000,818.0000,0.0000,298.0000,373.0000
01/06/2017,2552.3467,18.9278,0.0000,2484.4958,48.9231,8165.8210,27.4310,0.0000,8003.7530,134.6370,313.0000,690.0000,0.0000,310.0000,363.0000
01/07/2017,2599.9785,19.3808,0.0000,2522.0571,58.5407,8352.3280,27.8070,0.0000,8192.1990,132.3220,311.0000,697.0000,0.0000,308.0000,442.0000
01/08/2017,2617.6073,17.4343,0.0000,2559.2613,40.9117,8391.0400,25.8910,0.0000,8266.5110,98.6380,312.0000,673.0000,0.0000,310.0000,415.0000
01/09/2017,2489.2140,13.8789,0.0000,2442.8364,32.4986,8143.4490,20.5600,0.0000,8041.3670,81.5220,306.0000,675.0000,0.0000,304.0000,399.0000
01/10/2017,2842.5028,14.4161,0.0000,2790.3529,37.7338,8988.9230,22.4900,0.0000,8868.6270,97.8060,316.0000,641.0000,0.0000,315.0000,386.0000
01/11/2017,2420.8104,12.7545,0.0000,2360.3881,47.6678,7808.1980,19.7220,0.0000,7658.2170,130.2590,310.0000,647.0000,0.0000,308.0000,366.0000
01/12/2017,2760.5513,17.0471,0.0000,2657.5920,85.9122,8846.3030,24.4420,0.0000,8603.8820,217.9790,312.0000,697.0000,0.0000,309.0000,394.0000
01/01/2018,2267.6230,20.5157,0.0000,2184.1822,62.9251,7384.8980,29.3850,0.0000,7222.9710,132.5420,307.0000,698.0000,0.0000,302.0000,475.0000
01/02/2018,2244.4429,12.5418,0.0000,2191.7978,40.1032,7408.3420,19.6700,0.0000,7294.6160,94.0560,303.0000,638.0000,0.0000,300.0000,426.0000
01/03/2018,2674.8575,12.1813,0.0000,2618.6979,43.9783,8562.8020,16.8330,0.0000,8441.6920,104.2770,312.0000,724.0000,0.0000,310.0000,422.0000
01/04/2018,2760.9455,11.7281,0.0000,2714.9101,34.3073,8640.2620,17.9490,0.0000,8535.2700,87.0430,320.0000,653.0000,0.0000,318.0000,394.0000
01/05/2018,3155.9520,13.8768,0.0000,3103.3992,38.6761,9767.0230,19.0770,0.0000,9641.5630,106.3830,323.0000,727.0000,0.0000,322.0000,364.0000
01/06/2018,3140.6653,15.6539,0.0000,3072.6194,52.3920,9144.8620,16.3570,0.0000,9000.9890,127.5160,343.0000,957.0000,0.0000,341.0000,411.0000
01/07/2018,2858.0037,16.9298,0.0000,2790.1335,50.9404,8816.6460,18.2200,0.0000,8671.8540,126.5720,324.0000,929.0000,0.0000,322.0000,402.0000
01/08/2018,2883.3640,12.3297,0.0000,2806.0500,64.9843,8872.1380,17.9120,0.0000,8695.1170,159.1090,325.0000,688.0000,0.0000,323.0000,408.0000
01/09/2018,2718.0975,10.6760,0.0000,2666.8453,40.5762,8570.4230,14.0460,0.0000,8451.1580,105.2190,317.0000,760.0000,0.0000,316.0000,386.0000
01/10/2018,3017.3339,12.9855,0.0000,2963.5206,40.8277,9326.5460,17.6400,0.0000,9205.2660,103.6400,324.0000,736.0000,0.0000,322.0000,394.0000
01/11/2018,2964.7711,14.9841,0.0000,2920.1844,29.6025,8674.9970,16.9130,0.0000,8548.0900,109.9940,342.0000,886.0000,0.0000,342.0000,269.0000
01/12/2018,2991.1708,19.1004,0.0000,2875.6562,96.4142,9389.9340,23.1180,0.0000,9162.7740,204.0420,319.0000,826.0000,0.0000,314.0000,473.0000
01/01/2019,2484.7923,16.6875,0.0000,2424.4902,43.6146,7971.8940,23.7980,0.0000,7841.8970,106.1990,312.0000,701.0000,0.0000,309.0000,411.0000
01/02/2019,2467.0416,12.4563,0.0000,2425.0066,29.5787,7936.0210,17.3270,0.0000,7842.0320,76.6620,311.0000,719.0000,0.0000,309.0000,386.0000
01/03/2019,2992.9243,12.9636,0.0000,2949.8339,30.1267,9354.6270,17.7720,0.0000,9244.7690,92.0860,320.0000,729.0000,0.0000,319.0000,327.0000
01/04/2019,2970.2291,13.3209,0.0000,2920.5384,36.3697,9232.7550,17.0750,0.0000,9135.2880,80.3920,322.0000,780.0000,0.0000,320.0000,452.0000
01/05/2019,3317.6509,15.9108,0.0000,3270.3006,31.4395,10307.2790,18.4220,0.0000,10204.2680,84.5890,322.0000,864.0000,0.0000,320.0000,372.0000
01/06/2019,3218.3491,12.7302,0.0000,3176.7116,28.9073,9617.4150,15.9850,0.0000,9508.3210,93.1090,335.0000,796.0000,0.0000,334.0000,310.0000
01/07/2019,3293.6964,14.4898,0.0000,3246.7449,32.4617,9719.9160,19.5160,0.0000,9601.8810,98.5190,339.0000,742.0000,0.0000,338.0000,329.0000
01/08/2019,3393.7313,13.4629,0.0000,3358.2396,22.0288,9883.8860,17.1400,0.0000,9810.2320,56.5140,343.0000,785.0000,0.0000,342.0000,390.0000
01/09/2019,3101.2411,12.0236,0.0000,3069.4083,19.8092,9461.8410,14.2570,0.0000,9388.9380,58.6460,328.0000,843.0000,0.0000,327.0000,338.0000
01/10/2019,3155.0148,11.3282,0.0000,3122.8619,20.8246,9806.4820,15.3350,0.0000,9734.6140,56.5330,322.0000,739.0000,0.0000,321.0000,368.0000
01/11/2019,2924.9149,11.8808,0.0000,2891.4776,21.5566,8905.1620,15.3410,0.0000,8823.4000,66.4210,328.0000,774.0000,0.0000,328.0000,325.0000
01/12/2019,3119.1723,16.3204,0.0000,3045.6626,57.1893,9544.3950,21.3130,0.0000,9384.0860,138.9960,327.0000,766.0000,0.0000,325.0000,411.0000
01/01/2020,2620.8224,16.6453,0.0000,2564.9412,39.2360,8134.7410,22.2020,0.0000,8037.9610,74.5780,322.0000,750.0000,0.0000,319.0000,526.0000
01/02/2020,2731.9385,11.8731,0.0000,2694.8259,25.2395,8507.9850,16.2130,0.0000,8425.9500,65.8220,321.0000,732.0000,0.0000,320.0000,383.0000
01/03/2020,4044.8095,15.8447,0.0000,4015.4999,13.4649,10730.3190,17.4440,0.0000,10663.5720,49.3030,377.0000,908.0000,0.0000,377.0000,273.0000
01/04/2020,2909.5076,10.1085,0.0000,2876.8423,22.5569,8812.3920,10.7200,0.0000,8743.4160,58.2560,330.0000,943.0000,0.0000,329.0000,387.0000
01/05/2020,3445.4017,10.1994,0.0000,3413.7628,21.4395,10767.7850,12.1430,0.0000,10693.7560,61.8860,320.0000,840.0000,0.0000,319.0000,346.0000
01/06/2020,3536.9615,12.9490,0.0000,3501.3414,22.6711,10393.4850,14.3690,0.0000,10312.0550,67.0610,340.0000,901.0000,0.0000,340.0000,338.0000
01/07/2020,3531.8212,12.0641,0.0000,3494.8192,24.9379,10287.7990,14.1200,0.0000,10199.8730,73.8060,343.0000,854.0000,0.0000,343.0000,338.0000
